title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Порт Сабетта усилит ледовые ограничения до Arc4 с 3 дек,2024-12-02 11:57:53,99.18153882026672,-50,5
"Новатэк в ноя увеличил экспорт нафты из Усть-Луги до рекордных 530.000 т после полной загрузки сплиттера--источники, LSEG",2024-12-06 10:52:56,97.4060595035553,80,50
Ямал СПГ подключил еще один газовоз для перевалки СПГ в Мурманске — LSEG,2024-12-11 07:20:22,0,50,50
Газпром построит газопровод в Мурманск вместо Новатэка — ИФ,2024-12-17 13:21:33,0,-80,30
"""Аэропорт Салехард"" стал резидентом Арктической зоны РФ",2024-12-18 09:31:30,96.25372886657715,25,40
Порт Сабетта усилит ледовые ограничения с 20 дек,2024-12-19 07:48:03,99.30135607719421,-50,5
"Путин: Санкции против СПГ нанесут ущерб, но не помешают РФ увеличить долю на мировом рынке",2024-12-19 14:22:53,-99.51462149620056,Error_Evaluation_Gigachat,5
Новак: Экспорт трубопроводного газа и СПГ в Европу вырос на 18-20% в 24г,2024-12-25 06:08:34,99.15587902069092,Error_Evaluation_Gigachat,50
Подсанкционный СПГ-танкер Mulan направился в Египет — данные LSEG,2024-12-26 12:28:34,0,25,5
"МНЕНИЕ-""Быки"" на Мосбирже продолжают выглядеть сильнее",2024-12-27 07:18:46,99.63079690933228,80,50
Первый российский танкер для Арктик СПГ-2 проходит морские испытания — LSEG,2024-12-27 08:02:05,0,85,50
Экспорт СПГ из РФ в 2024 году вырос на 3% — LSEG,2024-12-28 11:22:15,99.7902512550354,50,5
Первый танкер Arc7 со «Звезды» вышел в море на испытания - Ъ,2024-12-28 16:42:00,70.14769315719604,50,50
Reuters: Администрация Байдена планирует санкции против двух нефтекомпаний из РФ,2025-01-06 14:53:00,-99.7877836227417,-80,-30
"США включили в санкционные списки восемь дочек ""Новатэк"" в Китае",2025-01-10 17:09:34,98.02800416946411,-80,-40
"ТАСС: Индия изучает влияние санкций США на ""Восток ойл""",2025-01-13 16:41:04,0,Error_Evaluation_Gigachat,20
НоваТЭК превысил 1000 рублей,2025-01-13 17:29:00,99.81570839881897,75,50
"Новатэк увеличил добычу газа в 24г на 2,1% г/г",2025-01-16 09:17:15,0,50,50
"МНЕНИЕ-Сопротивление по индексу Мосбиржи прорвано, его нужно удержать",2025-01-17 06:53:52,0,35,30
Высокий суд Англии и Уэльса отклонил иск Магомедова к Транснефти на $5 млрд,2025-01-17 14:27:00,0,80,5
Подсанкционный СПГ-танкер пришел в акваторию порта в Египте — данные LSEG,2025-01-20 08:43:38,0,50,5
Россия увеличила выпуск СПГ на 8%,2025-01-21 16:43:40,99.24760460853577,50,50
Котировки нефти немного замедлили снижение,2025-01-21 18:40:00,-98.93141984939575,35,5
"Добыча газа в России в 2024 году выросла на 7,4%, до 708 млрд кубометров - Ъ",2025-01-24 07:03:00,95.9385871887207,50,50
Экспорт СПГ из России в 2024 году достиг рекорда,2025-01-27 21:00:51,98.83559942245483,80,70
"Россия в 2024 году экспортировала рекордные 33,6 млн тонн СПГ и установила в декабре рекорд по месячным поставкам - РБК",2025-01-28 04:16:00,99.81934428215027,80,70
"Акции ""Новатэка"" растут более чем на 3%",2025-01-29 08:55:03,99.809330701828,75,50
Ямал СПГ подключил новый газовоз для перевалки СПГ в Мурманске — LSEG,2025-01-30 13:38:04,0,85,50
"""Новатэк"" увеличил объем размещения облигаций до $500 млн",2025-02-06 18:20:44,0,20,50
"Трамп обсудил с Путиным прекращение конфликта в Украине, получил приглашение в Москву",2025-02-13 07:08:04,0,Error_Evaluation_Gigachat,50
Планы России по росту экспорта СПГ могут потерпеть фиаско под давлением санкций — эксперты,2025-02-14 10:50:45,0,Error_Evaluation_Gigachat,-30
"""НОВАТЭК"" не ждет улучшения ситуации с санкциями в СПГ",2025-02-14 14:55:00,-99.78488683700562,Error_Evaluation_Gigachat,-30
Юристы заявили о возможности компаний забрать «нерезидентские» дивиденды,2025-02-18 05:00:26,95.81552743911743,-30,-30
Криогаз-Высоцк Новатэка получил право на экспорт СПГ независимо от Газпрома,2025-02-18 07:10:53,0,85,60
РФ и США пока не касались темы поставок газа по Северному потоку и судьбы СПГ-проектов — Дмитриев,2025-02-18 08:17:46,0,Error_Evaluation_Gigachat,5
"Акции ""Русала"" на Мосбирже снижались на 2,51%",2025-02-19 08:49:49,-99.56796765327454,-25,-20
Варьеганнефтегаз отмена допки,2025-02-20 04:09:00,-99.09477829933167,50,-20
«Ъ» узнал о плане НОВАТЭКа перенести перевалку СПГ из Европы в Россию,2025-02-24 06:25:56,0,75,50
Добыча газа в РФ в январе снизилась на 3% год к году — Коммерсант,2025-02-26 06:51:29,-99.5226502418518,-25,-20
Криогаз-Высоцк вслед за СПГ Портовая приостановил экспорт СПГ из-за санкций — данные LSEG,2025-02-27 12:03:32,-99.5854914188385,-75,-40
Ямал СПГ подключил новый танкер для перевалки СПГ в Мурманске — LSEG,2025-03-03 08:53:22,0,75,50
"ПАО ""НОВАТЭК"" Проведение заседания совета директоров (наблюдательного совета) и его повестка дня",2025-03-04 18:31:00,0,0,5
ФАКТОРЫ - 11 марта,2025-03-11 05:30:00,0,Error_Evaluation_Gigachat,0
Как может измениться торговля российскими энергоносителями в случае ослабления санкций,2025-03-26 08:40:09,0,35,50
"Добыча газа в РФ в феврале снизилась на 11,3% год к году — Коммерсант",2025-03-28 06:40:01,-99.57053065299988,-50,-30
"Совкомфлот ждет в 25г два СПГ-газовоза и танкер от верфи ""Звезда"" — ИФ",2025-03-28 09:33:52,0,75,50
Ямал СПГ проводит единовременную перевалку СПГ по схеме борт-в-борт с участием 4-х танкеров — LSEG,2025-03-31 08:52:34,0,85,50
Запрет ЕС на реэкспорт российского СПГ вступил в силу,2025-03-31 10:05:16,-98.3599305152893,Error_Evaluation_Gigachat,-30
"Путин разрешил покупателю ""дочки"" Goldman Sachs сделки с акциями российских ""голубых фишек""",2025-04-02 11:39:40,66.18951559066772,Error_Evaluation_Gigachat,50
МНЕНИЕ-Рынок акций РФ продолжит попытки отскока,2025-04-04 06:51:29,99.39858913421631,50,5
Новатэк планирует провести капремонт гидрокрекинга на комплексе в Усть-Луге в августе-сентябре 25г,2025-04-11 12:27:51,92.45353937149048,30,5
"Новатэк в I кв увеличил добычу газа на 1% - до 21,4 млрд куб/м",2025-04-14 07:02:11,0,50,10
Россия утвердила Энергостратегию до 2050 года,2025-04-14 10:35:23,0,80,50
Посол Китая в РФ: Китай увеличит закупку российского СПГ в этом году,2025-04-15 11:51:43,82.33426213264465,80,60
Алекперов второй год подряд возглавил список богатейших бизнесменов России по версии Forbes,2025-04-17 15:37:17,98.6359179019928,50,5
Новатэк в I кв получил чистый убыток в 35 млрд руб по РСБУ,2025-04-29 13:24:35,-99.77437257766724,-80,-70
"Экспорт СПГ из РФ в январе-апреле сократился на 4,6% до 10,4 млн т — LSEG",2025-05-05 10:55:08,-99.57120418548584,-25,-20
Подсанкционный СПГ-танкер под российским флагом прошел Суэцкий канал — данные LSEG,2025-05-05 11:14:32,0,50,5
ЕС ищет правовые механизмы для полного отказа от российского газа,2025-05-05 12:31:54,0,-80,-40
РФ и Малайзия обсуждают поставки российского СПГ,2025-05-14 13:10:00,0,50,50
Вторая линия Арктик СПГ-2 начала работу — источник,2025-05-20 08:13:23,0,80,50
Bloomberg узнал о запуске второй линии «Арктик СПГ-2»,2025-05-20 11:43:42,0,80,40
"ЕС ввел санкции против трех танкеров, участвующих в перевалке с Ямал СПГ",2025-05-21 09:53:39,-99.72658157348633,-80,-20
