title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Сбербанк снизил ставки по рублевым вкладам,2020-07-02 12:37:50,-94.27322745323181,-50,30
Сбербанк назвал 10 заработавших в полную силу секторов экономики,2020-07-03 10:54:45,99.4717538356781,80,70
Лукашенко предложил Сбербанку финансировать крупные проекты в Белоруссии,2020-07-04 00:48:07,94.46619153022766,75,50
Сбербанк снизил ставки по ипотечным кредитам,2020-07-07 10:54:54,0,80,30
Чистая прибыль Сбербанка за полгода упала почти на четверть,2020-07-08 08:38:15,-99.80105757713318,-35,-40
Сбербанк после самоизоляции нарастил кредитование до рекорда в 2020 году,2020-07-08 08:59:11,0,75,70
Сбербанк в полтора раза нарастил доходы от комиссий за денежные переводы,2020-07-09 02:02:51,98.95036220550537,80,70
Сбербанк сообщил о запуске системы платежных сервисов SberPay,2020-07-09 12:26:56,99.50252175331116,50,50
ВТБ выиграл у Сбербанка тендер метро с контрактом на ₽4 млн дешевле,2020-07-10 02:44:34,94.94841694831848,-25,30
Сбербанк зафиксировал падение зарплат у половины работающих россиян,2020-07-10 13:02:44,-99.8457670211792,-75,-40
Сбербанк начал проверку после сообщений о домогательствах сотрудников,2020-07-14 11:17:55,-99.26925897598267,Error_Evaluation_Gigachat,-40
Сбербанк получил 80% в совместном предприятии с «Союзмультфильмом»,2020-07-15 08:33:15,99.78524446487427,25,70
Сбербанк снизил первоначальный взнос по ипотеке,2020-07-15 10:31:47,-99.17104840278625,75,50
Сотрудник Сбербанка уволился после обвинений в домогательствах,2020-07-17 13:40:57,-99.72323775291443,Error_Evaluation_Gigachat,-20
СМИ узнали о возможности списания ₽150 млрд кредита Сбербанку из-за COVID,2020-07-20 20:02:26,-98.8728404045105,-75,-60
Сбербанк заявил о планах платить выданный кабмином кредит на ₽150 млрд,2020-07-21 08:13:55,0,75,50
Сбербанк стал единственным владельцем сервиса «Яндекс.Деньги»,2020-07-22 03:39:58,0,80,50
Сбербанк сообщил о выходе потребительского спроса в России на плато,2020-07-23 05:00:13,0,50,5
Сбербанк заявил о прибыли в ₽20 млрд от продажи «Яндекс.Маркет»,2020-07-23 11:02:37,98.92467856407166,80,70
Мужчина с ножом ворвался в отделение Сбербанка в Подмосковье,2020-07-23 23:49:15,-97.5252628326416,Error_Evaluation_Gigachat,-10
Пользователи пожаловались на сбой в работе сервисов Сбербанка,2020-07-27 10:55:34,-99.85201954841614,-80,-30
Сбербанк и Mail.ru Group решили инвестировать в сервис аренды самокатов,2020-07-28 05:45:41,99.52914714813232,75,50
Сбербанк сообщил о «затухании» восстановления потребительского спроса,2020-07-28 12:00:48,88.08419108390808,-75,-30
СМИ сообщили об ограблении отделения Сбербанка в Петербурге на 1 млн руб.,2020-07-28 20:06:15,-99.80352520942688,-75,-10
Сбербанк объявил о получении контроля над Rambler Group,2020-07-29 06:54:17,97.9548692703247,50,50
Сбербанк оставит до 30% сотрудников на удаленке,2020-07-29 15:16:43,-99.7732162475586,50,5
Сбербанк назвал регионы-лидеры по отказу от наличных,2020-07-30 12:26:45,-99.79937076568604,35,30
Аналитики выявили рост числа штрафов за превышение скорости в пандемию,2020-08-03 17:38:07,-58.80484580993652,-50,0
Сбербанк зафиксировал прекращение роста расходов россиян,2020-08-04 11:03:01,-99.74339604377747,50,30
Lenta.Ru и Gazeta.Ru получат госсубсидии на зарплату сотрудникам,2020-08-06 12:14:01,73.74727725982666,25,30
Сбербанк продолжит бесплатную рассылку уведомлений о переводах на карту,2020-08-14 15:13:31,0,80,5
Сбербанк вновь снизил ставки по вкладам,2020-08-17 10:46:55,-99.45800304412842,-30,-20
Курирующий розничный бизнес зампред Сбербанка покинет свой пост,2020-08-17 15:45:56,0,-50,-20
Сбербанк закрыл сделку по приобретению сервиса 2ГИС,2020-08-20 12:54:46,76.05021595954895,80,50
В работе приложения Сбербанка произошел сбой,2020-08-21 09:44:20,-99.60446357727051,-50,-30
Сбербанк на фоне пандемии выплатит рекордные в истории России дивиденды,2020-08-21 11:51:33,99.46883916854858,80,80
«Дочка» Сбербанка займется производством вакцины от коронавируса,2020-08-21 20:01:29,97.65143394470215,80,60
В работе онлайн-приложения Сбербанка второй день подряд произошел сбой,2020-08-22 18:27:42,0,-50,-30
Сбербанк нашел нового куратора розничного бизнеса,2020-08-26 14:34:52,0,50,50
Белорусская «дочка» Сбербанка ограничила выдачу кредитов,2020-08-27 17:30:20,-99.58384037017822,-80,-30
Заемщик Сбербанка обеспечил рекордный рост проблемных кредитов,2020-08-27 21:00:15,98.17086458206177,-80,-40
Сбербанк назвал среднюю сумму накоплений на образование у россиян,2020-09-01 03:00:03,95.69138288497925,25,30
Рекордный рост просрочки в Сбербанке обеспечил «Евроцемент»,2020-09-04 05:00:26,99.77173805236816,-75,-30
Сбербанк создал компанию по развитию беспилотных автомобилей,2020-09-04 11:38:53,85.85079312324524,50,75
Сбербанк и Mail.ru инвестируют в «Кухню на районе»,2020-09-09 08:18:23,99.20763969421387,35,50
Сбербанк в первом полугодии снизил выплаты своим топ-менеджерам,2020-09-10 18:49:22,0,-50,5
У пользователей «Сбербанк Онлайн» возникли трудности с переводами,2020-09-11 12:38:34,-99.82812404632568,-50,-30
Сбербанк увидел резкий рост цен на новостройки из-за льготной ипотеки,2020-09-14 11:07:25,0,50,50
Госбанки получили предложение о продаже долгов Utair,2020-09-15 08:00:08,0,-30,30
Мошенники перевели деньги клиентов Сбербанка на счет «Трансконтейнера»,2020-09-16 02:00:16,0,-50,-30
«Яндекс.Деньги» сменит название после «развода» Сбербанка и «Яндекса»,2020-09-17 07:00:27,0,-50,-20
ЦБ передумал покупать бизнес-центр у Сбербанка и «МегаФона»,2020-09-18 13:01:29,0,-50,0
СМИ показали новый логотип Сбербанка,2020-09-21 12:23:19,0,50,5
"Пеликан, улей и малахит: как менялся логотип Сбербанка. Фотогалерея",2020-09-21 16:04:46,0,25,0
Греф заявил о необходимости снизить число налогов в России,2020-09-22 09:54:27,0,Error_Evaluation_Gigachat,50
Греф заявил о трудностях «Аэрофлота» с обслуживанием долгов,2020-09-22 12:06:40,-99.78727102279663,-50,-40
Сбербанк запустил музыкальный стриминг-сервис «СберЗвук»,2020-09-23 06:17:14,98.56827855110168,75,50
Греф объяснил смысл нового логотипа Сбербанка,2020-09-24 07:09:26,0,50,20
Греф назвал виртуального помощника Сбербанка,2020-09-24 07:50:15,0,30,50
"Сбербанк показал новый логотип, голосовых помощников и приставку. Главное",2020-09-24 08:45:35,0,75,5
Сбербанк представил банкоматы с распознаванием лиц и новые отделения,2020-09-24 09:05:10,98.0523407459259,75,75
Тиньков после презентации «Сбера» предложил сделать Грефа премьером,2020-09-24 09:40:18,97.97449707984924,50,30
Хасис назвал цель Сбербанка по доходам от небанковских продуктов,2020-09-24 11:06:08,0,50,5
Тиньков рассказал о звонке Грефа после шутки о премьере,2020-09-24 12:54:05,0,Error_Evaluation_Gigachat,5
Собянин попросил крупнейшие компании вернуть часть работников на удаленку,2020-09-24 14:32:48,-92.25338101387024,-50,-20
"Путин не поздравил Лукашенко, коронавирус наступает, Сбербанк сменил лого",2020-09-24 17:05:47,0,Error_Evaluation_Gigachat,-30
Сбербанк перевел половину сотрудников на удаленку после просьбы Собянина,2020-09-24 17:46:23,-99.57435727119446,Error_Evaluation_Gigachat,5
Сбербанк утвердил выплату рекордных для российского рынка дивидендов,2020-09-25 09:18:54,0,80,80
Греф назвал свои планы на фоне предложения Тинькова стать премьером,2020-09-25 14:29:17,0,Error_Evaluation_Gigachat,5
Греф оценил возможность «украинского сценария» с банком в Белоруссии,2020-09-25 17:22:14,99.70644116401672,Error_Evaluation_Gigachat,-20
Из Сбербанка решил уйти отвечавший за запуск «Сбера» топ-менеджер,2020-10-01 17:56:14,0,-30,-20
Сбербанк увеличит долю сотрудников на удаленке до 70%,2020-10-06 08:19:08,97.13664650917053,-50,30
Вкладчики в сентябре забрали из Сбербанка $440 млн на фоне обвала рубля,2020-10-06 21:00:11,-99.79040622711182,-80,-40
Семь банков из России вошли в мировой топ-150 по приему карт в магазинах,2020-10-08 04:00:12,99.43623542785645,20,50
Большинство российских компаний не уменьшило соцпакеты во время кризиса,2020-10-09 02:00:20,0,80,50
Сбербанк спрогнозировал пики заболеваемости COVID,2020-10-09 02:54:56,0,25,0
Греф предложил включить платеж за мусор в единую квитанцию ЖКХ,2020-10-09 10:37:56,0,50,5
Сбербанк зафиксировал ускорение сокращения расходов россиян из-за COVID,2020-10-13 14:56:15,-99.58152174949646,-50,-40
В Сбербанке сменился куратор розничного бизнеса,2020-10-13 15:59:35,0,35,5
Сбербанк ответил на обвинения Баку в помощи сбора средств для Карабаха,2020-10-14 14:56:08,-98.70540499687195,Error_Evaluation_Gigachat,-20
Россияне после пика пандемии стали реже платить картой в супермаркетах,2020-10-15 02:00:00,0,-50,-20
Сбербанк сообщил о новой схеме мошенничества со звонком «из прокуратуры»,2020-10-16 06:04:19,0,-50,-30
Греф с сожалением воспринял срыв сделки «Яндекса» и «Тинькофф»,2020-10-16 17:24:46,-99.65079426765442,25,-20
Сбербанк начал выплату рекордных в России дивидендов,2020-10-20 10:53:23,0,80,80
Сбербанк сообщил об «уходящих в спячку» потребителях,2020-10-20 14:36:43,93.76532435417175,-75,-30
"Сбербанк, ВТБ, Mail.ru и РЖД предупредили о штрафах за нарушение удаленки",2020-10-22 15:46:53,-99.84622001647949,-25,-30
Сбербанк и «Р-Фарм» договорились о покупке «Еаптеки»,2020-10-22 17:16:37,97.70646095275879,75,50
Доля экономящих на еде россиян сократилась до шестилетнего минимума,2020-10-22 18:38:28,-96.37212753295898,50,30
Греф сделал прививку от коронавируса,2020-10-25 12:52:21,0,35,5
Сбербанк получил контроль над «Евроцементом» Филарета Гальчева,2020-10-29 07:18:10,96.28370404243469,75,50
Сбербанк стал единственным владельцем Rambler,2020-10-29 17:13:44,63.24090361595154,80,40
Сбербанк зафиксировал сильнейшее с весны сокращение расходов россиян,2020-11-03 10:12:45,62.37218379974365,-75,-40
Сбербанк потребовал с Ozon ₽1 млрд за разрыв соглашения,2020-11-03 12:35:09,-66.52891039848328,-50,-30
«Сбер» занялся поиском вариантов покупки Lenta.ru и Gazeta.ru,2020-11-05 06:00:06,0,80,25
Альфа-банк подключился к системе переводов Сбербанка,2020-11-05 10:20:50,0,75,50
Сбербанк стал крупнейшим заемщиком ЦБ,2020-11-09 21:00:32,95.13460397720337,50,-20
"Перемирие в Карабахе, оптимисты в российском бизнесе. Главные новости РБК",2020-11-10 05:41:52,0,50,60
Новым владельцем Lenta.ru стал бывший топ-менеджер «Газпром-Медиа»,2020-11-10 11:43:15,0,35,30
Ozon и Сбербанк урегулировали разногласия из-за разрыва соглашения,2020-11-12 12:38:08,0,50,50
Сбербанк закрыл свою платформу для онлайн-кредитования проектов физлицами,2020-11-14 09:00:47,0,-80,-20
Главы крупнейших банков подвели итоги первого года с COVID-19,2020-11-17 08:30:11,0,35,50
День холостяка и «черная пятница» не помогли россиянам увеличить расходы,2020-11-17 11:50:02,-98.99431467056274,-50,0
Ozon заплатил Сбербанку ₽1 млрд после конфликта,2020-11-17 23:46:54,-94.41831111907959,-50,-20
"Военные за рубежом, Ozon заплатил ₽1 млрд Сбербанку. Главные новости РБК",2020-11-18 05:58:50,-85.9683096408844,35,-30
Сбербанк подключился к созданию единой билетной системы Москвы и области,2020-11-18 16:16:32,0,75,50
В SberCIB заметили «значительный парадокс» в поведении рубля,2020-11-19 09:30:38,-99.75727200508118,-50,30
«Яндекс» оценил эффект от изменения структуры акционеров,2020-11-19 10:02:15,97.40042686462402,0,30
«Сбер» вычислил российские города с самым высоким риском заражения COVID,2020-11-20 07:22:38,0,-50,0
Сбербанк продлит удаленку до конца майских праздников,2020-11-20 18:03:41,0,-50,5
Сбербанк начал переговоры о партнерстве c «М.Видео» и его маркетплейсом,2020-11-20 18:29:26,97.3928153514862,35,50
Потребители в России «впали в спячку» и снова сократили расходы,2020-11-24 15:00:25,-98.8678514957428,-75,-40
Банк «Россия» стал крупнейшим кредитором авиакомпании Utair,2020-11-26 15:35:52,96.72918915748596,-50,30
«Сбер» предупредил об использовании мошенниками роботов для звонков,2020-11-28 06:35:44,-99.84550476074219,-50,-20
Сбербанк запланировал вывести своих вкладчиков на фондовый рынок,2020-11-30 12:47:47,99.64248538017273,75,70
Сбербанк и ЦБ разошлись в перспективах использования цифрового рубля,2020-11-30 18:03:33,-98.94880056381226,25,30
Глава «Звука» рассказал об эффекте от сделки со Сбербанком,2020-12-01 07:58:14,0,35,50
Россияне рекордными с весны темпами сократили свои расходы,2020-12-01 09:06:19,0,-30,-40
СМИ узнали о плане передать «дочке» «Сбера» все поставки вакцин от COVID,2020-12-02 00:32:48,0,75,50
"Оборот наличных упал, глобализация переживет COVID. Главные новости РБК",2020-12-02 05:50:22,0,50,30
"Сбербанк оценил, во сколько обойдется устойчивость цифрового рубля",2020-12-03 03:00:20,99.29983615875244,25,30
Греф решил открыть в России институт искусственного интеллекта,2020-12-03 10:22:39,54.3782114982605,50,70
Сбербанк рассказал о рисках заразиться COVID при оплате ЖКХ по квитанциям,2020-12-04 10:23:33,0,-50,-10
Путин указал Грефу на необходимость помнить о банковской сути «Сбера»,2020-12-04 12:11:10,0,25,30
Сбербанк сообщил о сбое операций по картам Visa,2020-12-05 13:50:47,-99.82925057411194,-75,-30
Россияне забрали с рублевых вкладов в Сбербанке рекордную за 6 лет сумму,2020-12-07 10:55:19,-89.19684290885925,-80,-30
"Правила перевозки вакцины, отток вкладов из «Сбера». Главные новости РБК",2020-12-07 16:30:06,-99.17556047439575,-75,-30
Сбербанк оценил число мошеннических звонков в России за год,2020-12-12 04:58:44,53.53947877883911,-50,0
"Аналитики UBS подняли в 4,5 раза оценку нефинансовых сервисов «Сбера»",2020-12-14 04:30:37,99.78870749473572,75,70
Mail.ru и «Сбер» запустят бесплатное такси для врачей в 12 городах,2020-12-14 09:04:12,0,50,50
Кабмин решил уточнить правила получения оружия работниками ЦБ и «Сбера»,2020-12-15 06:24:38,0,25,5
Сбербанк спрогнозировал отток до ₽4 трлн из банков в цифровой рубль,2020-12-15 12:37:20,-99.81014132499695,-80,25
Крупнейшие банки заменят до 50% пластиковых карт на цифровые,2020-12-17 05:00:15,-97.41842746734619,80,50
Сбербанк профинансирует строительство моста через Лену,2020-12-17 08:42:45,0,75,50
Набиуллина не увидела в цифровом рубле рисков роста ставок по кредитам,2020-12-18 14:07:08,-82.827889919281,35,50
Долю иностранцев в ivi и Okko предложили ограничить 20%. Что важно знать,2020-12-20 11:00:28,-99.34693574905396,-50,-20
ЦБ увидел в цифровом рубле способ уйти от «платежного рабства»,2020-12-21 15:45:07,-97.60224223136902,80,30
Сбербанк объяснил рост цен на жилье в России,2020-12-23 05:54:07,0,50,5
Сбербанк подвел итоги коронавирусного года для россиян,2020-12-24 21:30:36,0,50,5
Сбербанк отказался от продажи сложных инвестпродуктов россиянам,2020-12-25 08:18:26,-99.56541061401367,80,-20
Аналитики Сбербанка назвали сроки восстановления докризисной занятости,2020-12-29 07:43:24,99.30336475372314,75,50
Греф спрогнозировал затихание «хвоста коронавируса» к июню,2020-12-29 17:33:07,-57.44806528091431,50,50
Сбербанк оценил траты россиян в Новый год,2021-01-02 13:20:30,0,30,30
Полиция задержала грабителя петербургского отделения Сбербанка,2021-01-09 17:37:22,-99.52161312103271,85,5
Сбербанк и ВТБ оценили траты россиян в новогодние праздники,2021-01-12 05:00:23,89.38519954681396,25,30
"«Сбер» создал алгоритм, способный определить наличие COVID-19 по кашлю",2021-01-12 08:19:00,95.97963094711304,85,75
«Сбер» показал работу способного определить COVID по кашлю приложения,2021-01-13 06:13:49,99.69870448112488,25,60
Как работает определяющее коронавирус по кашлю приложение «Сбера». Видео,2021-01-13 08:04:19,0,35,40
Сервис Сбербанка ограничил переводы россиян иностранным компаниям,2021-01-13 08:21:00,-99.64008331298828,-50,-40
AliExpress перестал принимать оплату через сервис Сбербанка «ЮMoney»,2021-01-13 21:00:12,-71.6021180152893,-50,-30
Сбербанк сообщил о падении прибыли в 2020 году,2021-01-15 08:13:29,-99.72564578056335,-75,-40
Средства россиян на счетах в Сбербанке показали рекордный рост за 12 лет,2021-01-16 06:00:12,99.66568946838379,85,50
Сделка со Сбербанком не дала рынку слияний упасть до 18-летнего минимума,2021-01-19 07:00:10,0,75,50
"Сбербанк увеличил доходы от комиссий за онлайн-переводы почти в 1,5 раза",2021-01-20 04:30:05,98.81979823112488,70,70
Сбербанк назвал самые популярные в пандемию у туристов российские регионы,2021-01-22 04:30:18,99.45892095565796,50,5
Сбербанк заинтересовался покупкой эксклюзивных прав на фильмы Disney,2021-01-22 08:44:59,98.95564913749695,75,50
"Российская вакцина в Венгрии, аресты перед митингом. Главные новости РБК",2021-01-22 17:05:27,0,25,20
Греф назвал Сбербанк самой атакуемой хакерами организацией в Европе,2021-01-27 11:18:20,0,-75,-40
Сбербанк оценил масштабы перехода на безналичные платежи в год пандемии,2021-01-29 08:54:20,98.58707785606384,50,50
«Сбер» второй год подряд признан самым сильным банковским брендом мира,2021-02-01 11:13:05,99.66211318969727,85,70
Сбербанк оценил влияние снятия ограничений на траты в Москве,2021-02-01 12:56:27,92.38495826721191,50,50
ЦБ до 1 апреля направит в бюджет ₽200 млрд от продажи доли в Сбербанке,2021-02-01 15:27:38,99.18596148490906,-50,50
Сбербанк сообщил о планах вывести в офисы половину сотрудников,2021-02-08 21:39:39,99.6996283531189,50,15
"Мусор разделят у 42%, траты иностранцев в России. Главные новости РБК",2021-02-11 06:18:59,-53.70683670043945,35,5
ЦБ запретит банкам вводить низкие лимиты в Системе быстрых платежей,2021-02-11 08:31:17,-99.46891069412231,50,5
СМИ узнали о планах по продаже сети аптек владельцем «Доктор Столетов»,2021-02-12 09:10:44,0,-50,30
Греф оценил спад российской экономики в 2020 году,2021-02-14 16:12:50,0,-50,-30
"Сбербанк раскрыл число клиентов, подключивших конкурирующие переводы ЦБ",2021-02-15 16:22:00,0,50,5
Сбербанк купил работавшую над ё-мобилем компанию,2021-02-16 05:35:41,98.89891743659973,50,50
Греф рассказал о спасенных Сбербанком от мошенников ₽57 млрд,2021-02-16 14:45:25,98.70740175247192,80,50
Суд раскрыл детали утечки данных клиентов из Сбербанка в 2019 году,2021-02-16 19:15:16,0,-50,-30
Сбербанк решил продать «Евроцемент» на электронном аукционе,2021-02-18 06:00:47,98.38825464248657,-50,30
ЦБ изучит маркировку безналичных рублей,2021-02-18 12:34:22,0,30,5
Сбербанк запустил продажи «умных» лампочек и розеток,2021-02-19 10:44:34,99.36729669570923,50,50
СМИ зафиксировали сокращение выплат членам правления крупных банков,2021-02-20 02:58:49,-99.79197382926941,50,15
Сбербанк впервые раскрыл доходы от своего небанковского бизнеса,2021-03-04 08:31:11,98.20088148117065,50,50
"Греф оценил, сколько конкуренты «съедят» у платежного бизнеса «Сбера»",2021-03-04 18:10:41,99.8052716255188,-75,5
Сооснователь «Ситимобила» продал свою долю предприятию Mail.ru и «Сбера»,2021-03-06 00:54:39,0,35,30
Сервис Сбербанка «ЮMoney» возобновил работу с 45 иностранными компаниями,2021-03-08 21:10:52,95.37009000778198,70,50
В «Перекрестках» и «Пятерочках» запустят оплату по лицу,2021-03-10 07:00:29,96.63623571395874,25,50
«Сбер» оценил спрос на онлайн-покупки после снятия ограничений по COVID,2021-03-11 10:50:32,99.3062674999237,35,50
В Сбербанке допустили повышение ключевой ставки ЦБ уже в марте,2021-03-15 14:29:43,99.5525062084198,-50,-30
Российский миллиардер подал заявление на выход из набсовета Сбербанка,2021-03-19 12:13:47,-96.84416651725769,-35,-30
Банки допустили рост ставок по кредитам и вкладам после решения ЦБ,2021-03-19 12:17:12,0,-25,-30
Фонд «Сбера» заинтересовался крупнейшей сделкой на рынке складов,2021-03-24 07:43:40,97.02041149139404,75,50
В Санкт-Петербурге неизвестный попытался ограбить отделение Сбербанка,2021-03-24 08:31:45,-99.71641898155212,-50,0
Сбербанк в пандемию рекордно сократил число банкоматов,2021-03-24 11:00:05,0,-50,-20
«Сбер» впервые за четыре года возглавил рейтинг надежных банков Forbes,2021-03-25 04:45:03,98.86554479598999,85,70
Сбербанк ответил на сообщения о сбоях в работе приложения,2021-03-29 07:29:30,0,50,-10
В Mail.ru ответили на данные о «разводе» со Сбербанком,2021-03-30 08:41:23,0,25,0
"Западный суд за Крым, раскол в ЕС из-за «Спутник V». Главное за день",2021-03-30 16:27:23,0,Error_Evaluation_Gigachat,-20
Полиция занялась проверкой 35 тыс. сомнительных транзакций в Сбербанке,2021-04-01 15:49:41,-98.96795749664307,-80,-40
"ЦБ раскрыл подходы к регулированию экосистем «Яндекса», «Сбера» и Mail.ru",2021-04-02 10:00:18,0,50,25
Структура «Сбера» стала совладельцем платформы интерактивного видео,2021-04-02 11:26:19,0,50,50
"Вакцина для любого желающего, спор о ценах на авиабилеты. Главное за день",2021-04-02 17:18:52,0,25,50
Сбербанк объяснил прогноз о росте заболеваемости COVID-19,2021-04-03 06:15:16,0,25,0
"Доля иностранцев в госдолге России, «народный каршеринг». Главное за ночь",2021-04-06 05:40:10,0,35,0
Сбербанк и «Ростелеком» создадут СП для сбора биометрии россиян,2021-04-06 19:18:38,96.74340486526489,50,50
"СМИ узнали о возможной покупке «Просвещения» Сбербанком, ВЭБом и РФПИ",2021-04-07 00:57:47,0,80,50
В правительстве назвали «основную миссию» по биометрии,2021-04-07 07:13:19,0,0,5
Россияне сняли с валютных депозитов в «Сбере» рекордную за год сумму,2021-04-07 12:47:22,-99.728524684906,-30,-30
"Россияне забирают валюту с депозитов, главу Тувы уволили. Главное за день",2021-04-07 15:46:50,0,-50,-30
Сбербанк и РВК создадут фонд на $100 млн для инвестиций в стартапы,2021-04-08 07:41:10,96.09416127204895,50,75
«Сбер» сообщил о рекорде безналичных трат россиян в начале года,2021-04-14 02:00:19,-99.41309094429016,75,50
Сбербанк договорился о покупке стримингового сервиса Muzlab,2021-04-19 12:57:20,98.40036034584045,75,50
Сбербанк прекратил работу над моделью с прогнозом заболеваемости по COVID,2021-04-19 13:33:41,0,-50,0
Государство войдет в компанию «Ростелекома» и Сбербанка по биометрии,2021-04-20 14:30:44,83.09118747711182,75,50
"Греф рассказал, как СберБанк прошел начало пандемии",2021-04-20 18:01:48,-88.98708820343018,50,50
Путин согласился на новую реструктуризацию долгов регионов,2021-04-21 10:15:30,0,Error_Evaluation_Gigachat,50
Греф оценил вероятность третьей волны коронавируса в России,2021-04-22 01:30:05,99.33089017868042,Error_Evaluation_Gigachat,-30
Герман Греф — РБК: «Государство легко расправится с любой экосистемой»,2021-04-22 04:00:13,99.6202290058136,Error_Evaluation_Gigachat,5
Греф ответил на статью про «развод» с Mail.ru Group,2021-04-22 04:11:36,0,35,5
Греф рассказал о правилах участия в митингах для сотрудников Сбербанка,2021-04-22 04:31:35,0,Error_Evaluation_Gigachat,5
Греф не увидел повода для «радикального» повышения ключевой ставки,2021-04-22 05:30:33,0,75,30
"Греф заявил об избытке денег на рынке, «которого не видел мир»",2021-04-22 05:58:50,99.48403239250183,Error_Evaluation_Gigachat,50
"Итоги акции за Навального, интервью Германа Грефа. Главное за ночь",2021-04-22 06:13:52,0,Error_Evaluation_Gigachat,5
«Мы о россиянах все не знаем. Это преувеличение»,2021-04-22 08:38:36,0,50,0
Греф ответил на «два мифа» об экосистеме «Сбера»,2021-04-22 08:42:26,0,35,40
Греф объяснил роль Сбербанка в производстве вакцины от COVID-19,2021-04-22 10:02:35,0,50,50
"Греф — о бизнесе с «Яндексом», третьей волне и санкциях. Полное видео",2021-04-22 12:18:52,0,50,5
Греф оценил расходы из послания Путина,2021-04-22 16:33:19,0,Error_Evaluation_Gigachat,40
Сбербанк откроет аптеки в своих отделениях,2021-04-27 12:14:29,0,50,50
Сбербанк раскрыл режим работы отделений в майские праздники,2021-04-27 15:15:32,0,25,5
«Полюс» заявил о полном переходе на возобновляемую энергию,2021-04-29 08:02:22,97.56331443786621,80,80
Сбербанк впервые получил ₽300 млрд чистой прибыли за квартал,2021-04-29 08:42:58,99.68208074569702,85,85
Онлайн-кинотеатр Okko потерял полмиллиона подписчиков вопреки пандемии,2021-04-29 12:04:36,-99.84456896781921,-25,-40
"Что получили «Сбер», «Яндекс» и Mail.ru Group от экосистем. Инфографика",2021-05-01 06:00:05,0,30,50
В «Сбере» прокомментировали рассылку участвовавшим в митингах сотрудникам,2021-05-05 17:12:36,0,-50,0
Сбербанк повысит ставки по ипотеке,2021-05-06 17:51:30,0,-50,-30
Сбербанк решил «обнулить» углеродный след своих отделений к 2030 году,2021-05-07 07:00:43,0,85,50
Сбербанк сообщил о рекордном объеме выдачи розничных кредитов за месяц,2021-05-11 10:56:22,0,75,75
В Сбербанке заявили об «ошибке рынка» в оценке последствий пандемии,2021-05-13 03:30:18,-99.69978332519531,50,-20
В Сбербанке выросла минимальная ставка по потребительским кредитам,2021-05-13 09:48:59,96.95091247558594,-25,-30
Сбербанк и ЦБ разошлись в оценке льгот за «зеленое» кредитование в России,2021-05-17 04:00:11,0,25,20
Сбербанк завершил тестирование приложения для диагностики COVID по кашлю,2021-05-18 11:03:09,-61.613231897354126,50,50
Стал известен новый владелец крупнейшего независимого НПЗ в России,2021-05-18 11:58:52,96.15604281425476,25,50
Греф не увидел признаков кредитного пузыря в «Сбере» после опасений ЦБ,2021-05-18 12:24:31,-93.30747723579407,50,50
"Сбербанк, ВЭБ.РФ и РФПИ получат по 25% «Просвещения»",2021-05-18 16:06:41,97.65331149101257,80,50
В Сбербанке рассказали о рекордной сумме хищения у одного клиента,2021-05-18 20:25:30,0,Error_Evaluation_Gigachat,-30
Россияне назвали лучшие бонусы от работодателей,2021-05-19 00:00:03,99.19393658638,30,5
«Сбер» запустит сервис по долгосрочной аренде автомобилей,2021-05-23 21:00:13,98.76157641410828,50,50
В «Сбере» увидели возможность победить телефонных мошенников за год,2021-05-26 07:30:39,99.37339425086975,75,30
«Сбер» представил прототип беспилотного электромобиля,2021-05-27 07:00:22,94.05802488327026,85,70
Россияне назвали необходимый для накоплений в старости доход,2021-05-28 02:00:05,71.65491580963135,25,5
Россияне назвали размер накоплений для достойного будущего детей,2021-06-01 02:00:28,99.56417083740234,25,5
Экс-депутат Госдумы заявил о пропаже со счета более $180 млн,2021-06-01 17:43:41,-99.80417490005493,-75,-30
"Робопес, пещера и Венера Милосская: чем встречают стенды участников ПМЭФ",2021-06-02 10:09:56,0,0,5
"Греф рассказал, что не простит сотруднику «Сбера»",2021-06-03 09:51:16,-78.31202745437622,Error_Evaluation_Gigachat,0
Греф назвал несправедливыми обвинения бизнеса в «нахлобучивании»,2021-06-04 09:28:06,-99.77351427078247,Error_Evaluation_Gigachat,5
Структуры «Сургутнефтегаза» обменяют ₽13 млрд долгов Utair на ее акции,2021-06-04 14:26:14,0,-50,30
«Сбер» разрешил сотрудникам брать неоплачиваемый отпуск длиной до года,2021-06-07 14:00:57,-99.44390058517456,-50,-20
Бывший заместитель Грефа войдет в руководство USM Holdings,2021-06-08 15:54:56,0,35,30
ФАС выставила условия для покупателя крупнейшего производителя цемента,2021-06-08 16:07:21,97.28429913520813,50,5
В Сбербанке назвали месячную сумму хищения телефонными мошенниками,2021-06-09 00:51:56,0,-35,-20
В Сбербанке сообщили о росте числа DDoS-атак на свои системы,2021-06-09 06:18:33,58.84131193161011,-50,-30
«Сухой» подал иск к Сбербанку на 291 млн руб.,2021-06-11 06:09:14,-98.92947673797607,-50,-20
Работодатели назвали самые эффективные способы мотивации сотрудников,2021-06-23 03:30:19,99.40475225448608,25,5
Греф предупредил о «локальных взрывах» из-за развития технологий,2021-06-23 08:13:18,-99.84561204910278,Error_Evaluation_Gigachat,-20
